id,id_modelo,nombre
2201,462,1.6 JTDM
2202,462,1.8
2203,462,1.9 Diesel
2204,462,1.9 JTD
2205,462,1.9 Turbodiesel
2206,462,2.0
2207,462,2.0 JTDM
2208,463,0.9
2209,463,1.1
2210,464,1.8
2211,464,2.0
2212,464,2.0 Turbo
2213,465,1.8
2214,465,1.9 JTD
2215,465,2.0
2216,465,2.2
2217,465,2.4 JTD
2218,465,2.5 TD
2219,465,2.5 Turbodiesel
2220,465,2.5 V6
2221,466,1.2
2222,466,1.2 PureTech
2223,466,1.3 JTD
2224,466,1.3 M-Jet
2225,466,1.4
2226,466,1.4 T-Jet Natural Power CNG
2227,466,1.4 Turbo
2228,466,1.5 Blue-HDi
2229,466,1.5 Diesel
2230,466,1.6
2231,466,1.6 JTDM
2232,466,1.6 Natural Power CNG
2233,466,1.9 Diesel
2234,466,1.9 JTD
2235,466,2.0 JTDM
2236,466,electric drive 100 kW
2237,467,1.8
2238,467,1.9 Diesel
2239,467,1.9 Turbodiesel
2240,467,1.9 Turbodiesel Eco
2241,467,2.0
2242,467,2.0 Benzin / Gas
2243,467,2.0 Bipower LPG
2244,467,2.0 JTD
2245,467,2.0 Vergaser
2246,467,2.2 JTD
2247,467,2.2 M-Jet
2248,467,2.3 JTD
2249,467,2.3 Multijet
2250,467,2.4 Diesel
2251,467,2.5 Diesel
2252,467,2.5 TDI
2253,467,2.5 Turbodiesel
2254,467,2.8 Diesel
2255,467,2.8 JTD
2256,467,2.8 TDI
2257,467,3.0 JTD
2258,467,3.0 Natural Power CNG
2259,467,electric drive 100 kW
2260,468,electric drive 90 kW
2261,468,electric drive 200 kW
2262,468,electric drive 205 kW
2263,469,1.1
2264,469,1.3
2265,469,1.3 JTD
2266,469,1.3 M-Jet
2267,469,1.4
2268,469,1.4 Natural Power CNG
2269,469,1.5
2270,469,1.6
2271,469,1.7 Diesel
2272,469,1.7 Turbodiesel
2273,470,2.0 Multijet
2274,470,2.4
2275,470,3.6 V6
2276,471,2.4 JTD
2277,472,1.2 Mild-Hybrid
2278,472,1.2 Turbo
2279,472,electric drive 83 kW
2280,473,1.2
2281,473,1.3 JTD
2282,473,1.4
2283,473,1.4 Natural Power CNG
2284,473,1.4 Turbo
2285,473,1.6 JTDM
2286,473,1.9 JTD
2287,474,1.2
2288,474,1.3 JTD
2289,474,1.4
2290,474,1.9 JTD
2291,475,1.3 JTD
2292,475,1.4
2293,475,1.4 Turbo
2294,475,1.6 JTDM
2295,476,1.6
2296,476,1.8
2297,476,1.9 JTD
2298,476,1.9 Turbodiesel
2299,476,2.0
2300,476,2.4 Turbodiesel
2301,477,1.6
2302,477,1.6 Natural Power CNG
2303,477,1.9 JTD
2304,478,1.2
2305,478,1.2 CEE Fase 2
2306,478,1.6
2307,478,1.7 Turbodiesel
2308,478,1.9 Diesel
2309,479,0.8
2310,479,0.9
2311,479,0.9 TwinAir Natural Power CNG
2312,479,1.0
2313,479,1.0 Mild-Hybrid
2314,479,1.1
2315,479,1.2
2316,479,1.2 Easy Power LPG
2317,479,1.2 LPG
2318,479,1.2 Natural Power CNG
2319,479,1.3 JTD
2320,479,1.3 M-Jet
2321,479,1.4
2322,479,1.4 Natural Power CNG
2323,480,1.0 GSE Mild-Hybrid
2324,481,0.9
2325,481,1.1
2326,481,1.2
2327,481,1.2 Natural Power CNG
2328,481,1.3 JTD
2329,481,1.3 M-Jet
2330,481,1.4
2331,481,1.4 Natural Power CNG
2332,481,1.4 Turbo
2333,481,1.6
2334,481,1.7 Turbodiesel
2335,481,1.8
2336,481,1.9 JTD
2337,482,1.2
2338,482,1.3 JTD
2339,482,1.3 M-Jet
2340,482,1.4
2341,482,1.4 Natural Power CNG
2342,482,1.4 Turbo
2343,482,1.6 JTDM
2344,483,1.3 JTD
2345,483,1.3 M-Jet
2346,483,1.4
2347,483,1.4 Natural Power CNG
2348,484,1.3
2349,484,1.5
2350,484,1.6
2351,484,1.6 CEE Fase 2
2352,484,1.7 Diesel
2353,484,1.9 Diesel
2354,484,1.9 JTD
2355,485,1.1
2356,485,1.3
2357,485,1.5
2358,485,1.6
2359,485,1.7 Diesel
2360,485,1.9 JTD
2361,485,2.0
2362,486,1.5 Blue-HDi
2363,486,1.5 Diesel
2364,486,1.5 M-Jet
2365,486,1.6
2366,486,1.6 JTDM
2367,486,1.9 Diesel
2368,486,1.9 Turbodiesel
2369,486,2.0
2370,486,2.0 Blue-HDi
2371,486,2.0 JTD
2372,486,2.0 JTDM
2373,486,2.0 M-Jet
2374,486,2.2 Diesel
2375,486,2.2 Turbodiesel
2376,486,electric drive 100 kW
2377,487,1.6
2378,487,1.9 JTD
2379,487,2.0 JTDM
2380,488,0.9
2381,488,1.1
2382,489,1.2
2383,489,1.4
2384,489,1.6
2385,489,1.8
2386,489,1.9 JTD
2387,489,2.4
2388,490,1.2
2389,490,1.3 JTD
2390,490,1.3 M-Jet
2391,490,1.7 Turbodiesel
2392,490,1.9 Diesel
2393,490,1.9 JTD
2394,491,1.6 Turbodiesel Ecojet
2395,491,1.6 Turbodiesel Multijet
2396,491,1.6 TwinTurbo Diesel Ecojet
2397,491,1.9 Diesel
2398,491,2.0
2399,491,2.0 Turbodiesel Ecojet
2400,491,2.0 TwinTurbo Diesel Ecojet
2401,492,1.4
2402,492,1.5
2403,492,1.6
2404,492,1.8
2405,492,1.9 Turbodiesel
2406,492,2.0
2407,493,1.0
2408,493,1.3 M-Jet
2409,493,1.4
2410,493,1.4 Turbo
2411,493,1.5
2412,493,1.5 Mild-Hybrid
2413,493,1.6
2414,493,1.6 JTDM
2415,493,1.6 M-Jet
2416,493,1.8
2417,493,1.9 Turbodiesel
2418,493,2.0
2419,494,electric drive 6 kW
2420,495,1.8
2421,495,1.9 Turbodiesel
2422,495,2.0
2423,495,2.0 Blue-HDi
2424,495,2.0 JTD
2425,495,2.0 JTDM
2426,495,2.0 Turbo
2427,495,2.1 Turbodiesel
2428,495,2.2 JTD
2429,495,2.2 Turbodiesel
2430,495,3.0 V6
2431,495,electric drive 100 kW
2432,496,0.9
2433,496,1.0
2434,496,1.1
2435,496,1.3
2436,496,1.3 Diesel
2437,496,1.3 Turbo
2438,496,1.4
2439,496,1.4 Turbo
2440,496,1.5
2441,496,1.7 Diesel
2442,497,1.3
2443,497,1.5
2444,498,electric drive 205 kW
2445,498,electric drive 400 kW
2446,498,electric drive 410 kW
2447,499,1.0 EcoBoost
2448,499,1.4
2449,499,1.4 LPG
2450,499,1.5 TDCi
2451,499,1.6 TDCi
2452,499,1.6 Ti-VCT
2453,500,2.7 EcoBoost
2454,501,1.0 EcoBoost
2455,501,1.5 EcoBoost
2456,501,1.5 TDCi
2457,501,1.6
2458,501,1.6 EcoBoost
2459,501,1.6 Flexifuel
2460,501,1.6 LPG
2461,501,1.6 TDCi
2462,501,1.6 Ti-VCT
2463,501,1.8
2464,501,1.8 Flexifuel
2465,501,1.8 TDCi
2466,501,2.0
2467,501,2.0 TDCi
2468,502,1.6
2469,502,2.0 V6
2470,502,2.0 Vergaser
2471,502,2.3 V6
2472,502,2.8 V6
2473,502,3.0 V6
2474,502,electric drive 125 kW
2475,502,electric drive 210 kW
2476,502,Extended Range
2477,502,Extended Range Dual-Motor
2478,502,Standard Range
2479,503,2.0
2480,503,2.5 V6
2481,504,1.4
2482,504,2.0 Diesel
2483,505,1.0 EcoBoost
2484,505,1.5 TDCi
2485,505,1.5 TDCi EcoBlue
2486,505,1.5 Ti-VCT
2487,506,2.0 TDCi
2488,506,2.0 TDCi Bi-Turbo
2489,506,2.0 TDCi EcoBlue
2490,506,2.0 TDCi EcoBlue Bi-Turbo
2491,507,1.1
2492,507,1.3
2493,507,1.4
2494,507,1.6
2495,507,1.6 Diesel
2496,507,1.6 Turbo
2497,507,1.8
2498,507,1.8 Diesel
2499,507,1.8 Turbodiesel
2500,507,2.0
2501,507,2.0 Turbo
2502,508,3.0 Plug-in Hybrid
2503,508,4.0 V6
2504,508,electric drive 125 kW
2505,508,electric drive 150 kW
2506,508,electric drive 210 kW
2507,508,electric drive 250 kW
2508,509,1.0
2509,509,1.0 EcoBoost
2510,509,1.0 EcoBoost Mild-Hybrid
2511,509,1.1
2512,509,1.1 Ti-VCT
2513,509,1.3
2514,509,1.4
2515,509,1.4 LPG
2516,509,1.4 TDCi
2517,509,1.5 EcoBoost
2518,509,1.5 TDCi
2519,509,1.6
2520,509,1.6 Diesel
2521,509,1.6 EcoBoost
2522,509,1.6 TDCi
2523,509,1.6 Ti-VCT
2524,509,1.8
2525,509,1.8 Diesel
2526,509,1.8 TDDI
2527,509,1.25
2528,509,2.0
2529,510,1.0 EcoBoost
2530,510,1.0 EcoBoost Mild-Hybrid
2531,510,1.4
2532,510,1.5 EcoBoost
2533,510,1.5 TDCi
2534,510,1.5 TDCi EcoBlue
2535,510,1.6
2536,510,1.6 EcoBoost
2537,510,1.6 EcoBoost Flexifuel
2538,510,1.6 Flexifuel
2539,510,1.6 LPG
2540,510,1.6 TDCi
2541,510,1.6 TDCi DPF
2542,510,1.6 Ti-VCT
2543,510,1.8
2544,510,1.8 Flexifuel
2545,510,1.8 TDCi
2546,510,1.8 TDDI
2547,510,2.0
2548,510,2.0 EcoBoost
2549,510,2.0 LPG
2550,510,2.0 TDCi
2551,510,2.0 TDCi EcoBlue
2552,510,2.0 TDCi TD
2553,510,2.0 Turbo
2554,510,2.3 EcoBoost
2555,510,2.5
2556,510,electric drive 107 kW
2557,511,1.4
2558,511,1.4 TDCi
2559,511,1.6
2560,511,1.6 TDCi
2561,511,1.25
2562,512,1.5 EcoBoost
2563,512,1.6 EcoBoost
2564,512,1.6 TDCi
2565,512,1.8 TDCi
2566,512,1.9 TDI
2567,512,2.0
2568,512,2.0 DOHC
2569,512,2.0 EcoBlue
2570,512,2.0 EcoBoost
2571,512,2.0 Flexifuel
2572,512,2.0 TDCi
2573,512,2.0 TDCi Bi-Turbo
2574,512,2.0 TDCi EcoBlue
2575,512,2.0 TDCi EcoBlue Bi-Turbo
2576,512,2.0 TDCi TD
2577,512,2.2 TDCi
2578,512,2.3
2579,512,2.5 Hybrid
2580,512,2.8 V6
2581,513,1.6
2582,513,1.7
2583,513,1.7 V4
2584,513,2.0
2585,513,2.0 V6
2586,513,2.0 Vergaser
2587,513,2.1 Diesel
2588,513,2.3 V6
2589,513,2.5 Diesel
2590,513,2.8 V6
2591,514,1.0 EcoBoost
2592,514,1.5 EcoBoost
2593,514,1.5 TDCi
2594,514,1.6 EcoBoost
2595,514,1.6 TDCi
2596,514,1.6 Ti-VCT
2597,514,2.0 TDCi
2598,515,1.5 EcoBoost
2599,515,1.5 EcoBoost Plug-in Hybrid
2600,515,1.5 TDCi
2601,515,1.5 TDCi EcoBlue
2602,515,1.6 EcoBoost
2603,515,1.6 TDCi
2604,515,2.0 TDCi EcoBlue
2605,516,1.2
2606,516,1.3
2607,516,1.3 Duratec
2608,516,1.3 TDCi
2609,516,1.6
2610,516,electric drive 20 kW
2611,517,1.2 Ti-VCT
2612,517,1.5 TDCi
2613,518,1.5 EcoBoost
2614,518,1.5 TDCi
2615,518,1.5 TDCi EcoBlue
2616,518,1.6 EcoBoost
2617,518,2.0 EcoBoost
2618,518,2.0 TDCi
2619,518,2.0 TDCi EcoBlue
2620,518,2.0 TDCi EcoBlue Mild-Hybrid
2621,518,2.5
2622,518,2.5 Hybrid
2623,518,2.5 Plug-in Hybrid
2624,519,2.0
2625,519,2.3
2626,519,2.4
2627,519,2.7 Turbodiesel
2628,519,3.0 V6
2629,520,1.0 EcoBoost
2630,520,1.5 EcoBoost
2631,520,1.5 TDCi
2632,520,1.6
2633,520,1.6 EcoBoost
2634,520,1.6 TDCi
2635,520,1.6 Ti-VCT
2636,520,1.8
2637,520,1.8 TDCi
2638,520,1.8 Turbodiesel
2639,520,2.0
2640,520,2.0 DI TD
2641,520,2.0 EcoBoost
2642,520,2.0 Flexifuel
2643,520,2.0 Hybrid
2644,520,2.0 LPG
2645,520,2.0 TDCi
2646,520,2.0 TDCi Bi-Turbo
2647,520,2.0 TDCi EcoBlue
2648,520,2.0 TDCi TD
2649,520,2.2 TDCi
2650,520,2.3
2651,520,2.5
2652,520,2.5 V6
2653,520,3.0 V6
2654,521,2.3 EcoBoost
2655,521,5.0 Ti-VCT
2656,521,5.0 Ti-VCT V8
2657,522,electric drive 197 kW
2658,522,electric drive 198 kW
2659,522,electric drive 203 kW
2660,522,electric drive 216 kW
2661,522,electric drive 232 kW
2662,522,electric drive 242 kW
2663,522,electric drive 258 kW
2664,522,electric drive 272 kW
2665,522,electric drive 276 kW
2666,522,electric drive 358 kW
2667,523,1.3
2668,523,1.4
2669,523,1.6
2670,523,1.6 Diesel
2671,523,1.8
2672,523,1.8 Diesel
2673,524,2.0
2674,524,2.2 Turbo
2675,524,2.5 V6
2676,525,1.0 EcoBoost
2677,525,1.0 EcoBoost Mild-Hybrid
2678,525,1.4
2679,525,1.5 EcoBoost
2680,525,1.5 TDCi EcoBlue
2681,525,1.6
2682,525,1.7
2683,525,electric drive 124 kW
2684,526,electric drive 124 kW
2685,527,2.0 TDCi
2686,527,2.0 TDCi EcoBlue
2687,527,2.2 TDCi
2688,527,2.3 Plug-in Hybrid
2689,527,2.5 Diesel
2690,527,2.5 TD
2691,527,2.5 TDCi
2692,527,3.0 EcoBlue
2693,527,3.0 TDCi
2694,527,3.2 TDCi
2695,528,2.0 TDCi EcoBlue Bi-Turbo
2696,528,3.0 EcoBoost
2697,529,1.5 EcoBoost
2698,529,1.6 EcoBoost
2699,529,1.6 TDCi
2700,529,2.0
2701,529,2.0 EcoBlue
2702,529,2.0 EcoBoost
2703,529,2.0 Flexifuel
2704,529,2.0 TDCi
2705,529,2.0 TDCi Bi-Turbo
2706,529,2.0 TDCi EcoBlue
2707,529,2.0 TDCi EcoBlue Bi-Turbo
2708,529,2.0 TDCi TD
2709,529,2.2 TDCi
2710,529,2.3
2711,529,2.5
2712,529,2.5 Hybrid
2713,530,1.8
2714,530,2.0
2715,530,2.0 DOHC
2716,530,2.0 Einspritzer
2717,530,2.0 Vergaser
2718,530,2.3 DOHC
2719,530,2.4 V6
2720,530,2.5 Diesel
2721,530,2.5 Turbodiesel
2722,530,2.8 V6
2723,530,2.9 V6
2724,531,1.3
2725,531,1.6
2726,531,1.6 Economy
2727,531,1.8
2728,531,1.8 Turbodiesel
2729,531,2.0
2730,531,2.0 DOHC
2731,531,2.0 Einspritzer
2732,531,2.0 Turbo
2733,531,2.0 V6
2734,531,2.0 Vergaser
2735,531,2.3 Diesel
2736,531,2.3 V6
2737,531,2.8 V6
2738,531,2.9 V6
2739,532,1.6
2740,533,1.3
2741,533,1.6
2742,533,2.0
2743,533,2.0 V6
2744,533,2.0 Vergaser
2745,533,2.3 V6
2746,534,1.0 EcoBoost
2747,534,1.5 TDCi
2748,534,1.6 TDCi
2749,535,1.0 EcoBoost
2750,535,1.5 EcoBoost
2751,535,1.5 EcoBoost Plug-in Hybrid
2752,535,1.5 TDCi
2753,535,1.5 TDCi EcoBlue
2754,535,1.6 EcoBoost
2755,535,1.6 TDCi
2756,535,1.8
2757,535,1.8 TDCi
2758,535,1.8 TDDI
2759,535,2.0 TDCi EcoBlue
2760,536,1.0 EcoBoost
2761,536,1.5 TDCi
2762,536,electric drive 100 kW
2763,537,1.0 Plug-in Hybrid
2764,537,2.0 TDCi
2765,537,2.0 TDCi EcoBlue
2766,537,2.0 TDCi Mild-Hybrid
2767,537,2.5 Plug-in Hybrid
2768,537,electric drive 160 kW
2769,537,electric drive 210 kW
2770,538,1.0 EcoBoost
2771,538,1.5 TDCi
2772,538,1.6
2773,538,1.6 EcoBoost
2774,538,1.6 TDCi
2775,538,1.8
2776,538,1.8 TDCi
2777,538,1.8 TDDI
2778,538,2.0
2779,538,2.0 EcoBlue
2780,538,2.0 TD
2781,538,2.0 TDCi
2782,538,2.0 TDCi EcoBlue
2783,538,2.0 TDCi Mild-Hybrid
2784,538,2.0 TDE
2785,538,2.2 TDCi
2786,538,2.3
2787,538,2.4 Diesel
2788,538,2.4 TD
2789,538,2.4 TDCi
2790,538,2.4 TDE
2791,538,2.5 Diesel
2792,538,2.5 TD
2793,538,2.5 TDE
2794,538,2.5 TDI
2795,538,3.0
2796,538,3.2 TDCi
2797,538,electric drive 135 kW
2798,538,electric drive 198 kW
2799,539,1.0 EcoBoost
2800,539,1.5 EcoBoost Plug-in Hybrid
2801,539,1.5 TDCi EcoBlue
2802,539,2.0 EcoBlue
2803,540,1.0 EcoBoost
2804,540,1.5 TDCi
2805,540,1.5 TDCi EcoBlue
2806,540,electric drive 100 kW
2807,541,1.0 Plug-in Hybrid
2808,541,2.0 EcoBlue
2809,541,2.0 TDCi
2810,541,2.0 TDCi EcoBlue
2811,541,2.0 TDCi Mild-Hybrid
2812,541,2.2 TDCi
2813,541,2.5 Plug-in Hybrid
2814,541,electric drive 100 kW
2815,541,electric drive 160 kW
2816,541,electric drive 210 kW
2817,542,3.0 V6
2818,543,1.5
2819,543,1.5 Hybrid
2820,543,1.5 LPG
2821,543,electric drive 150 kW
2822,544,1.5
2823,544,1.5 LPG
2824,545,2.0 TD
2825,546,2.0 T-GDI
2826,546,2.2 CRDi
2827,547,2.2 CRDi
2828,547,2.5 T-GDI
2829,547,electric drive 272 kW
2830,548,3.5 eSC Mild-Hybrid
2831,549,electric drive 168 kW
2832,549,electric drive 234 kW
2833,549,electric drive 360 kW
2834,550,2.2 CRDi
2835,550,2.5 T-GDI
2836,550,electric drive 360 kW
2837,551,2.5 T-GDI
2838,551,3.0 CRDi
2839,552,1.5 HEV
2840,553,2.4
2841,554,2.0 Turbodiesel
2842,555,electric drive 126 kW
2843,556,electric drive 150 kW
2844,556,electric drive 300 kW
2845,557,1.5
2846,558,2.0 PHEV
2847,559,2.0 PHEV
2848,560,1.5 LPG
2849,561,1.6
2850,561,1.8
2851,561,2.0
2852,561,2.0 TDI
2853,561,2.0 VTEC
2854,561,2.2
2855,561,2.2 CTDI
2856,561,2.2 DTEC
2857,561,2.2 VTEC
2858,561,2.3
2859,561,2.3 DOHC
2860,561,2.4 VTEC
2861,561,3.0 V6
2862,562,1.0 VTEC
2863,562,1.2
2864,562,1.3
2865,562,1.3 Hybrid
2866,562,1.4
2867,562,1.4 DSi
2868,562,1.5
2869,562,1.5 VTEC
2870,562,1.6
2871,562,1.6 DTEC
2872,562,1.6 SOHC VTEC
2873,562,1.6 VTEC
2874,562,1.7
2875,562,1.7 CDTI
2876,562,1.8 i-VTEC
2877,562,1.8 VTEC
2878,562,1.8 VTI
2879,562,2.0
2880,562,2.0 e:HEV
2881,562,2.0 TDI
2882,562,2.0 Turbodiesel
2883,562,2.0 VTEC
2884,562,2.2 CTDI
2885,562,2.2 DTEC
2886,563,1.5
2887,563,1.6
2888,564,1.5 Turbo
2889,564,1.6 DTEC
2890,564,2.0
2891,564,2.0 e:HEV
2892,564,2.0 e:PHEV
2893,564,2.0 i-MMD Hybrid
2894,564,2.0 i-VTEC
2895,564,2.0 VTEC
2896,564,2.2 CTDI
2897,564,2.2 DTEC
2898,564,2.4 VTEC
2899,565,1.5 Hybrid
2900,566,1.6 SOHC VTEC
2901,566,1.6 VTEC
2902,567,electric drive 100 kW
2903,567,electric drive 113 kW
2904,568,electric drive 150 kW
2905,569,2.0
2906,570,1.7
2907,570,1.8 VTEC
2908,570,2.0 VTEC
2909,570,2.2 CTDI
2910,571,1.5 i-MMD Hybrid
2911,571,1.5 i-VTEC
2912,571,1.5 VTEC
2913,571,1.6
2914,571,1.6 DTEC
2915,572,1.0 Hybrid
2916,572,1.3 Hybrid
2917,573,1.8 VTEC
2918,574,1.2
2919,574,1.2 DSi
2920,574,1.3 Hybrid
2921,574,1.3 i-VTEC
2922,574,1.4
2923,574,1.4 DSi
2924,574,1.5 i-MMD Hybrid
2925,574,1.5 i-VTEC
2926,575,2.5 V6
2927,575,2.7
2928,575,3.2
2929,575,3.5
2930,575,3.5 V6
2931,575,3.7 V6
2932,576,1.3
2933,577,3.0 V6
2934,577,3.2 V6
2935,577,3.5 Hybrid
2936,578,3.5 V6
2937,579,1.8
2938,579,2.0
2939,579,2.0 e:HEV
2940,579,2.2
2941,579,2.3
2942,580,2.0 VTEC
2943,581,2.2
2944,581,2.3 VTEC
2945,582,1.7
2946,582,2.0
2947,583,2.0 i-MMD Hybrid
2948,584,6.6
2949,585,6.0
2950,585,6.2
2951,586,3.5
2952,586,3.7
2953,586,5.3
2954,587,1.3
2955,587,1.4
2956,587,1.5
2957,587,1.5 CRDi
2958,587,1.6
2959,588,1.0
2960,588,1.1
2961,589,1.0 T-GDI
2962,589,1.0 T-GDI Mild-Hybrid
2963,589,1.0 TGDI
2964,589,1.2
2965,590,1.6
2966,590,2.0
2967,590,2.7 V6
2968,591,1.6
2969,591,1.8
2970,591,2.0
2971,591,2.0 CRDi
2972,592,2.0 TCI
2973,592,3.8
2974,592,3.8 GDI
2975,593,1.1
2976,593,1.3
2977,593,1.4
2978,593,1.5 CRDi
2979,593,1.6
2980,594,2.2 CRDi
2981,595,2.2 CRDi
2982,595,3.3 V6
2983,596,2.4
2984,596,2.5 CRDi
2985,596,2.5 Diesel
2986,596,2.5 Turbodiesel
2987,597,2.5 Diesel
2988,598,2.5 CRDi
2989,599,2.5 CRDi
2990,600,2.5 CRDi
2991,601,1.0
2992,601,1.0 LPG
2993,601,1.0 TGDI
2994,601,1.1
2995,601,1.1 CRDi
2996,601,1.2
2997,602,1.0
2998,602,1.0 T-GDI
2999,602,1.0 T-GDI Mild-Hybrid
3000,602,1.0 TDGI
3001,602,1.0 TGDI
3002,602,1.1 CRDi
3003,602,1.2
3004,602,1.4
3005,602,1.4 CRDi
3006,602,1.6
3007,602,1.6 CRDi
3008,602,1.6 LPG
3009,602,1.6 T-GDI
3010,603,1.0 TDGI
3011,603,1.0 TGDI
3012,603,1.4
3013,604,1.0 T-GDI
3014,604,1.0 T-GDI Mild-Hybrid
3015,604,1.0 TGDI
3016,604,1.4
3017,604,1.4 CRDi
3018,604,1.4 MPI
3019,604,1.4 TDGI
3020,604,1.4 TGDI
3021,604,1.5
3022,604,1.5 T-GDI Mild-Hybrid
3023,604,1.6
3024,604,1.6 CRDi
3025,604,1.6 CRDi Mild-Hybrid
3026,604,1.6 GDI
3027,604,1.6 TGDI
3028,604,2.0
3029,604,2.0 CRDi
3030,604,2.0 T-GDI
3031,604,2.0 TGDI
3032,605,1.5 T-GDI Mild-Hybrid
3033,605,1.6 CRDi Mild-Hybrid
3034,605,2.0 T-GDI
3035,606,1.6
3036,606,1.6 CRDi
3037,606,1.6 GDI
3038,606,1.7 CRDi
3039,606,2.0
3040,606,2.0 GDI
3041,607,electric drive 71 kW
3042,607,electric drive 85 kW
3043,608,1.6 Hybrid
3044,608,1.6 Plug-in Hybrid
3045,608,electric drive 88 kW
3046,608,electric drive 100 kW
3047,609,electric drive 125 kW
3048,609,electric drive 160 kW
3049,609,electric drive 168 kW
3050,609,electric drive 173 kW
3051,609,electric drive 225 kW
3052,609,electric drive 239 kW
3053,609,electric drive 448 kW
3054,610,electric drive 111 kW
3055,610,electric drive 125 kW
3056,610,electric drive 168 kW
3057,610,electric drive 239 kW
3058,611,electric drive 160 kW
3059,611,electric drive 226 kW
3060,611,electric drive 315 kW
3061,612,1.4
3062,612,1.4 CRDi
3063,612,1.6
3064,612,1.6 CRDi
3065,613,1.6
3066,613,1.7 CRDi
3067,613,2.0
3068,613,2.0 CRDi
3069,613,2.0 GDI
3070,614,3.0 V6 CRDi
3071,615,1.0 T-GDI
3072,615,1.0 T-GDI Mild-Hybrid
3073,615,1.0 TGDI
3074,615,1.6 CRDi
3075,615,1.6 CRDi Mild-Hybrid
3076,615,1.6 Hybrid
3077,615,1.6 T-GDI
3078,615,1.6 TGDI
3079,615,2.0 T-GDI
3080,615,electric drive 99 kW
3081,615,electric drive 100 kW
3082,615,electric drive 115 kW
3083,615,electric drive 150 kW
3084,615,electric drive 160 kW
3085,616,1.5
3086,616,1.6
3087,616,1.8
3088,616,2.0
3089,617,1.5 CRDi
3090,617,1.6
3091,617,1.8
3092,618,electric drive & Hydrogen 120 kW
3093,618,FCEV 150 kW
3094,619,1.3
3095,619,1.5
3096,620,1.5
3097,621,1.6 T-GDI Hybrid
3098,621,1.6 T-GDI Plug-in Hybrid
3099,621,2.0 CRDi
3100,621,2.2 CRDi
3101,621,2.4
3102,621,2.4 GDI
3103,621,2.7 V6
3104,622,2.0
3105,622,2.0 CRDi
3106,622,2.4
3107,622,2.5 V6
3108,622,2.7 V6
3109,622,3.0 V6
3110,622,3.3 V6
3111,623,1.6 Hybrid
3112,623,2.2 CRDi
3113,624,2.9 CRDi
3114,625,2.0
3115,625,2.0 CRDi
3116,625,2.7 V6
3117,626,1.6
3118,626,1.6 CRDi
3119,626,1.6 CRDi Mild-Hybrid
3120,626,1.6 T-GDI
3121,626,1.6 T-GDI Hybrid
3122,626,1.6 T-GDI Mild-Hybrid
3123,626,1.6 T-GDI Plug-in Hybrid
3124,626,1.6 TGDI
3125,626,1.7 CRDi
3126,626,2.0
3127,626,2.0 CRDi
3128,626,2.0 CRDi Mild-Hybrid
3129,626,2.7 V6
3130,627,1.6
3131,627,1.6 TGDI
3132,628,3.0
3133,628,3.5 V6
3134,629,2.0
3135,630,2.0 Turbo
3136,630,2.0 Turbo LPG
3137,631,3.0 Turbo
3138,631,3.0 TwinTurbo Diesel
3139,632,3.0 V6 Diesel
3140,632,3.7 V6
3141,633,3.0 V6 Diesel
3142,633,3.5 V6
3143,633,3.7 V6
3144,633,4.5 V8
3145,633,5.0 V8
3146,634,3.7 V6
3147,635,M30d
3148,635,M35h
3149,635,M37
3150,636,1.5 Diesel
3151,636,1.6
3152,636,2.0 Turbo
3153,636,2.2 Diesel
3154,637,2.0 Turbo
3155,637,2.2 Diesel
3156,637,3.0 V6
3157,637,3.5
3158,637,3.5 Hybrid
3159,638,2.0 Turbo
3160,638,3.0 V6
3161,638,3.7 V6
3162,639,2.2 Diesel
3163,639,3.0 V6 Diesel
3164,639,3.5 Hybrid
3165,639,3.7 V6
3166,640,2.0 Turbo
3167,640,2.2 Diesel
3168,641,3.0 V6 Diesel
3169,641,3.7 V6
3170,642,3.0 V6 Diesel
3171,642,3.7 V6
3172,642,5.0 V8
3173,643,2.2 Diesel
3174,643,2.3
3175,643,2.3 Diesel
3176,644,1.9 Turbodiesel
3177,644,2.5 Turbodiesel
3178,644,2.5 Twin Turbodiesel
3179,644,3.0 Turbodiesel
3180,645,1.5 Diesel
3181,645,1.5 Turbodiesel
3182,645,1.6
3183,646,1.9
3184,646,2.0
3185,646,2.2 Diesel
3186,646,2.2 Turbodiesel
3187,646,2.3
3188,646,2.6
3189,646,2.8 Turbodiesel
3190,646,3.0 DTI
3191,646,3.5 V6
3192,647,1.8
3193,647,2.0
3194,647,2.0 Diesel
3195,647,2.0 Turbodiesel
3196,647,2.2 Diesel
3197,647,2.4 Turbodiesel
3198,648,2.3 Diesel
3199,648,2.4 Diesel
3200,648,2.5 Diesel
3201,648,2.5 Turbodiesel
3202,648,2.8 CNG
3203,648,2.8 Diesel
3204,648,2.8 TDI
3205,648,3.0 CNG
3206,648,3.0 Diesel
3207,648,3.0 GNC
3208,648,electric drive 100 kW
3209,648,electric drive 140 kW
3210,649,3.0 HPI Diesel
3211,649,3.0 HPT Diesel
3212,650,1.6 TGDI
3213,651,1.5 TGDI Plug-in Hybrid
3214,651,1.6 Turbo
3215,652,3.6
3216,652,4.0
3217,652,4.0 V8
3218,652,4.2 V8
3219,652,5.3 V12
3220,652,6.0
3221,653,D150
3222,653,D165
3223,653,D165 Mild-Hybrid
3224,653,D180
3225,653,D200 Mild-Hybrid
3226,653,D240
